발표시간,지역,발효시각,해당지역,내용
2024-01-18 13:00,대구·경상북도,(1) 강풍주의보 발표 : 2024년 01월 18일 13시 00분 / (2) 풍랑주의보 발표 : 2024년 01월 18일 16시 00분 / (3) 풍랑주의보 발표 : 2024년 01월 18일 16시 00분 / (4) 풍랑주의보 발표 : 2024년 01월 18일 16시 00분,(1) 강풍주의보 발표 : 울릉도.독도 / (2) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) / (3) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다 / (4) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 강풍주의보 발표 /   o 해제 예고: 19일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 25일 오전(09시~12시) / (3) 풍랑주의보 발표 /   o 해제 예고: 25일 늦은 오후(15시~18시) / (4) 풍랑주의보 발표 /   o 해제 예고: 26일 새벽(03시~06시)
2024-01-18 16:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2024년 01월 18일 18시 00분 / (2) 풍랑주의보 발표 : 2024년 01월 18일 18시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다) / (2) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 21일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-18 18:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2024년 01월 18일 21시 00분 / (2) 풍랑주의보 발표 : 2024년 01월 18일 21시 00분,(1) 풍랑주의보 발표 : 남해동부앞바다(부산앞바다. 경남서부남해앞바다. 거제시동부앞바다) / (2) 풍랑주의보 발표 : 남해동부안쪽먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 21일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2024-01-19 9:30,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 19일 09시 30분,(1) 풍랑주의보 해제 : 경남서부남해앞바다( 동부평수구역 . 서부평수구역 . 남해군연안바다 ),
2024-01-19 12:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2024년 01월 19일 14시 00분,(1) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2024-01-19 12:00,대구·경상북도,(1) 강풍주의보 연장 : 2024년 01월 19일 12시 00분,(1) 강풍주의보 연장 : 울릉도.독도,(1) 강풍주의보 연장 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2024-01-20 1:00,부산·울산·경상남도,(1) 강풍주의보 발표 : 2024년 01월 20일 01시 00분,(1) 강풍주의보 발표 : 경상남도(통영. 거제). 부산. 울산,(1) 강풍주의보 발표 /   o 해제 예고: 21일 오전(09시~12시)
2024-01-20 2:00,대구·경상북도,(1) 대설주의보 발표 : 2024년 01월 20일 02시 00분,(1) 대설주의보 발표 : 경상북도(경북북동산지),
2024-01-20 14:00,부산·울산·경상남도,(1) 대설주의보 발표 : 2024년 01월 20일 14시 00분,(1) 대설주의보 발표 : 경상남도(산청),
2024-01-20 15:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2024년 01월 20일 15시 00분,(1) 풍랑경보 변경 : 남해동부안쪽먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2024-01-20 20:30,대구·경상북도,(1) 대설주의보 발표 : 2024년 01월 20일 20시 30분,(1) 대설주의보 발표 : 경상북도(칠곡. 김천),
2024-01-20 23:30,대구·경상북도,(1) 강풍경보 변경 : 2024년 01월 20일 23시 30분,(1) 강풍경보 변경 : 울릉도.독도,(1) 강풍경보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2024-01-21 3:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2024년 01월 21일 04시 00분,(1) 강풍주의보 해제 : 경상남도(통영. 거제). 부산,
2024-01-21 4:20,부산·울산·경상남도,(1) 풍랑경보 변경 : 2024년 01월 21일 04시 20분,(1) 풍랑경보 변경 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-21 4:20,대구·경상북도,(1) 풍랑경보 변경 : 2024년 01월 21일 04시 20분 / (2) 풍랑경보 변경 : 2024년 01월 21일 04시 20분,(1) 풍랑경보 변경 : 동해남부북쪽안쪽먼바다 / (2) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시) / (2) 풍랑경보 변경 /   o 해제 예고: 26일 새벽(03시~06시)
2024-01-21 6:00,대구·경상북도,(1) 대설주의보 해제 : 2024년 01월 21일 06시 00분,(1) 대설주의보 해제 : 경상북도(경북북동산지),
2024-01-21 7:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2024년 01월 21일 07시 30분,(1) 풍랑주의보 변경 : 남해동부안쪽먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2024-01-21 10:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2024년 01월 21일 11시 00분 / (2) 풍랑주의보 해제 : 2024년 01월 21일 11시 00분,(1) 강풍주의보 해제 : 울산 / (2) 풍랑주의보 해제 : 남해동부앞바다(경남서부남해앞바다. 거제시동부앞바다),
2024-01-21 10:10,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 21일 11시 00분,(1) 풍랑주의보 해제 : 부산앞바다( 서부평수구역 ),
2024-01-21 12:40,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2024년 01월 21일 14시 00분,(1) 풍랑주의보 변경 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-21 12:40,대구·경상북도,(1) 강풍주의보 변경 : 2024년 01월 21일 12시 40분 / (2) 풍랑주의보 변경 : 2024년 01월 21일 14시 00분 / (3) 풍랑주의보 변경 : 2024년 01월 21일 14시 00분,(1) 강풍주의보 변경 : 울릉도.독도 / (2) 풍랑주의보 변경 : 동해남부북쪽안쪽먼바다 / (3) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 강풍주의보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시) / (2) 풍랑주의보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시) / (3) 풍랑주의보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-21 13:40,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 21일 14시 40분,(1) 풍랑주의보 해제 : 부산앞바다( 동부평수구역 ),
2024-01-21 15:30,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 21일 16시 30분,(1) 풍랑주의보 해제 : 남해동부앞바다(부산앞바다),
2024-01-21 17:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 21일 19시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다),
2024-01-22 4:30,대구·경상북도,(1) 풍랑주의보 해제 : 2024년 01월 22일 06시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),
2024-01-22 10:00,부산·울산·경상남도,(1) 한파주의보 발표 : 2024년 01월 22일 10시 00분,(1) 한파주의보 발표 : 경상남도(양산. 합천). 부산,
2024-01-22 10:00,대구·경상북도,(1) 한파경보 발표 : 2024년 01월 22일 10시 00분 / (2) 한파주의보 발표 : 2024년 01월 22일 10시 00분,(1) 한파경보 발표 : 경상북도(영양평지. 봉화평지. 경북북동산지) / (2) 한파주의보 발표 : 경상북도(영천. 청도. 고령. 문경. 예천. 안동. 영주. 의성. 청송. 경주). 대구(군위),
2024-01-22 10:10,대구·경상북도,(1) 대설주의보 발표 : 2024년 01월 22일 10시 10분,(1) 대설주의보 발표 : 경상북도(상주),
2024-01-22 11:00,부산·울산·경상남도,(1) 강풍주의보 발표 : 2024년 01월 22일 12시 00분,(1) 강풍주의보 발표 : 경상남도(산청. 통영. 거제. 남해). 부산. 울산,(1) 강풍주의보 발표 /   o 해제 예고: 24일 밤(21시~24시)
2024-01-22 12:40,대구·경상북도,(1) 강풍주의보 발표 : 2024년 01월 22일 12시 40분 / (2) 강풍주의보 발표 : 2024년 01월 22일 12시 40분,(1) 강풍주의보 발표 : 경상북도(영덕. 울진평지) / (2) 강풍주의보 발표 : 경상북도(포항. 경주),(1) 강풍주의보 발표 /   o 해제 예고: 23일 밤(21시~24시) / (2) 강풍주의보 발표 /   o 해제 예고: 24일 밤(21시~24시)
2024-01-22 13:00,대구·경상북도,(1) 대설주의보 해제 : 2024년 01월 22일 13시 00분,(1) 대설주의보 해제 : 경상북도(상주),
2024-01-22 17:00,대구·경상북도,(1) 풍랑경보 변경 : 2024년 01월 22일 20시 00분,(1) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 27일 새벽(03시~06시)
2024-01-22 21:20,대구·경상북도,(1) 대설주의보 발표 : 2024년 01월 22일 21시 20분,(1) 대설주의보 발표 : 울릉도.독도,
2024-01-22 22:00,부산·울산·경상남도,(1) 풍랑주의보 연장 : 2024년 01월 22일 22시 00분 / (2) 풍랑주의보 연장 : 2024년 01월 22일 22시 00분 / (3) 풍랑주의보 발표 : 2024년 01월 23일 00시 00분 / (4) 풍랑주의보 발표 : 2024년 01월 23일 00시 00분,(1) 풍랑주의보 연장 : 동해남부남쪽안쪽먼바다 / (2) 풍랑주의보 연장 : 동해남부남쪽바깥먼바다 / (3) 풍랑주의보 발표 : 남해동부앞바다 / (4) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),(1) 풍랑주의보 연장 /   o 해제 예고: 26일 밤(21시~24시) / (2) 풍랑주의보 연장 /   o 해제 예고: 27일 새벽(03시~06시) / (3) 풍랑주의보 발표 /   o 해제 예고: 25일 오전(09시~12시) / (4) 풍랑주의보 발표 /   o 해제 예고: 26일 오전(09시~12시)
2024-01-22 22:00,대구·경상북도,(1) 풍랑주의보 연장 : 2024년 01월 22일 22시 00분 / (2) 풍랑주의보 발표 : 2024년 01월 23일 00시 00분,(1) 풍랑주의보 연장 : 동해남부북쪽안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),(1) 풍랑주의보 연장 /   o 해제 예고: 26일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 26일 오전(09시~12시)
2024-01-23 7:10,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 23일 07시 10분,(1) 풍랑주의보 해제 : 울산앞바다( 연안바다 ). 부산앞바다( 동부평수구역 . 서부평수구역 . 연안바다 ). 경남서부남해앞바다( 동부평수구역 . 서부평수구역 . 남부평수구역 . 남해군연안바다 ). 경남중부남해앞바다( 평수구역 . 연안바다 ). 거제시동부앞바다( 연안바다 ),
2024-01-23 7:20,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 23일 07시 20분,(1) 풍랑주의보 해제 : 울산앞바다( 평수구역 ),
2024-01-23 10:00,부산·울산·경상남도,(1) 한파주의보 해제 : 2024년 01월 23일 10시 00분,(1) 한파주의보 해제 : 경상남도(양산. 합천). 부산,
2024-01-23 10:00,대구·경상북도,(1) 한파주의보 해제 : 2024년 01월 23일 10시 00분,(1) 한파주의보 해제 : 경상북도(영천. 청도. 경주),
2024-01-23 11:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2024년 01월 23일 13시 00분,(1) 풍랑경보 변경 : 동해남부남쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 27일 새벽(03시~06시)
2024-01-23 11:00,대구·경상북도,(1) 풍랑경보 변경 : 2024년 01월 23일 13시 00분,(1) 풍랑경보 변경 : 동해남부북쪽안쪽먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 26일 밤(21시~24시)
2024-01-23 15:10,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2024년 01월 23일 16시 00분,(1) 풍랑주의보 발표 : 경남서부남해앞바다( 남부평수구역 ),(1)  풍랑주의보 발표 /   o 해제 예고: 25일 오전(09시~12시)
2024-01-23 16:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2024년 01월 23일 17시 00분,(1) 풍랑경보 변경 : 남해동부바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-23 16:10,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2024년 01월 23일 17시 00분 / (2) 풍랑주의보 발표 : 2024년 01월 23일 17시 00분,(1) 풍랑주의보 발표 : 부산앞바다( 동부평수구역 . 서부평수구역 . 연안바다 ). 경남서부남해앞바다( 동부평수구역 . 서부평수구역 . 남해군연안바다 ). 경남중부남해앞바다( 연안바다 ). 거제시동부앞바다( 연안바다 )  / (2) 풍랑주의보 발표 : 울산앞바다( 평수구역 . 연안바다 ),(1)  풍랑주의보 발표 /   o 해제 예고: 25일 오전(09시~12시) / (2)  풍랑주의보 발표 /   o 해제 예고: 26일 오전(09시~12시)
2024-01-23 18:30,대구·경상북도,(1) 강풍주의보 해제 : 2024년 01월 23일 18시 30분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지),
2024-01-23 19:00,대구·경상북도,(1) 강풍경보 변경 : 2024년 01월 23일 19시 00분,(1) 강풍경보 변경 : 울릉도.독도,(1) 강풍경보 변경 /   o 해제 예고: 26일 밤(21시~24시)
2024-01-24 1:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2024년 01월 24일 01시 00분,(1) 풍랑경보 변경 : 남해동부안쪽먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-24 3:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 24일 03시 00분,(1) 풍랑주의보 해제 : 경남서부남해앞바다( 동부평수구역 . 서부평수구역 . 남해군연안바다 ),
2024-01-24 8:40,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 24일 08시 40분,(1) 풍랑주의보 해제 : 울산앞바다( 평수구역 . 연안바다 ). 부산앞바다( 동부평수구역 . 서부평수구역 . 연안바다 ). 경남서부남해앞바다( 남부평수구역 ). 경남중부남해앞바다( 연안바다 ). 거제시동부앞바다( 연안바다 ),
2024-01-24 9:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2024년 01월 24일 10시 00분,(1) 풍랑주의보 변경 : 남해동부안쪽먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-24 10:00,대구·경상북도,(1) 한파주의보 해제 : 2024년 01월 24일 10시 00분,(1) 한파주의보 해제 : 경상북도(고령),
2024-01-24 13:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2024년 01월 24일 13시 00분 / (2) 풍랑주의보 해제 : 2024년 01월 24일 13시 00분,(1) 강풍주의보 해제 : 경상남도(산청. 통영. 거제). 부산. 울산 / (2) 풍랑주의보 해제 : 남해동부앞바다(경남중부남해앞바다),
2024-01-24 13:00,대구·경상북도,(1) 강풍주의보 해제 : 2024년 01월 24일 13시 00분,(1) 강풍주의보 해제 : 경상북도(포항. 경주),
2024-01-24 16:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2024년 01월 24일 16시 00분,(1) 풍랑주의보 변경 : 남해동부바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2024-01-24 16:00,대구·경상북도,(1) 대설주의보 변경 : 2024년 01월 24일 16시 00분,(1) 대설주의보 변경 : 울릉도.독도,
2024-01-24 18:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2024년 01월 24일 18시 00분,(1) 강풍주의보 해제 : 경상남도(남해),
2024-01-24 18:00,대구·경상북도,(1) 강풍주의보 변경 : 2024년 01월 24일 18시 00분,(1) 강풍주의보 변경 : 울릉도.독도,(1) 강풍주의보 변경 /   o 해제 예고: 26일 밤(21시~24시)
2024-01-25 4:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 25일 06시 00분 / (2) 풍랑주의보 변경 : 2024년 01월 25일 06시 00분,(1) 풍랑주의보 해제 : 남해동부앞바다(부산앞바다. 경남서부남해앞바다. 거제시동부앞바다) / (2) 풍랑주의보 변경 : 동해남부남쪽바깥먼바다,(2) 풍랑주의보 변경 /   o 해제 예고: 27일 새벽(03시~06시)
2024-01-25 4:00,대구·경상북도,(1) 풍랑주의보 변경 : 2024년 01월 25일 06시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽안쪽먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 26일 밤(21시~24시)
2024-01-25 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2024년 01월 25일 10시 00분,(1) 건조주의보 발표 : 경상남도(양산. 창원. 김해. 밀양). 부산. 울산,
2024-01-25 10:00,대구·경상북도,(1) 대설주의보 해제 : 2024년 01월 25일 10시 00분 / (2) 한파주의보 해제 : 2024년 01월 25일 10시 00분 / (3) 한파주의보 변경 : 2024년 01월 25일 10시 00분 / (4) 건조주의보 발표 : 2024년 01월 25일 10시 00분,(1) 대설주의보 해제 : 울릉도.독도 / (2) 한파주의보 해제 : 경상북도(문경. 예천. 안동. 영주. 의성). 대구(군위) / (3) 한파주의보 변경 : 경상북도(영양평지. 봉화평지. 경북북동산지) / (4) 건조주의보 발표 : 경상북도(영덕. 울진평지. 포항. 경주),
2024-01-25 14:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 25일 15시 00분 / (2) 풍랑주의보 해제 : 2024년 01월 25일 16시 00분,(1) 풍랑주의보 해제 : 남해동부안쪽먼바다 / (2) 풍랑주의보 해제 : 남해동부바깥먼바다,
2024-01-26 2:00,대구·경상북도,(1) 풍랑주의보 변경 : 2024년 01월 26일 02시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 27일 새벽(03시~06시)
2024-01-26 9:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2024년 01월 26일 10시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다),
2024-01-26 9:00,대구·경상북도,(1) 풍랑주의보 해제 : 2024년 01월 26일 10시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),
2024-01-26 10:00,대구·경상북도,(1) 강풍주의보 해제 : 2024년 01월 26일 10시 00분 / (2) 한파주의보 해제 : 2024년 01월 26일 10시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 한파주의보 해제 : 경상북도(청송. 영양평지. 봉화평지),
2024-01-27 0:00,부산·울산·경상남도,(1) 풍랑주의보 연장 : 2024년 01월 27일 00시 00분,(1) 풍랑주의보 연장 : 동해남부남쪽안쪽먼바다,(1) 풍랑주의보 연장 /   o 해제 예고: 27일 새벽(03시~06시)
